timestep,lane_id,queueing_time,queueing_length,queueing_length_experimental
9360.00,W2C_2,20.00,319.49,358.83
9360.00,W2C_3,20.00,231.11,231.11
9420.00,:Center_7_0,10.00,12.10,12.10
9420.00,:Center_11_0,8.00,13.81,13.81
9420.00,E2C_1,15.00,40.02,85.55
9420.00,E2C_2,13.00,121.32,136.92
9420.00,E2C_3,8.00,17.20,17.20
9420.00,N2C_0,32.00,101.61,101.61
9420.00,N2C_1,13.00,447.60,362.83
9420.00,N2C_2,18.00,459.15,362.57
9420.00,N2C_3,52.00,437.65,354.38
9420.00,S2C_1,4.00,54.35,54.35
9420.00,S2C_2,15.00,57.51,57.51
9420.00,W2C_0,22.00,433.57,366.13
9420.00,W2C_1,22.00,431.39,360.48
9420.00,W2C_2,14.00,449.83,365.52
9420.00,W2C_3,16.00,251.76,251.76
9480.00,:Center_11_0,0.00,0.00,2.91
9480.00,E2C_1,11.00,96.57,96.57
9480.00,E2C_2,9.00,23.83,99.08
9480.00,E2C_3,11.00,29.00,44.53
9480.00,N2C_0,27.00,224.76,224.76
9480.00,N2C_1,29.00,453.47,364.44
9480.00,N2C_2,19.00,347.22,364.39
9480.00,N2C_3,46.00,418.16,363.56
9480.00,S2C_1,27.00,79.01,82.23
9480.00,S2C_2,28.00,89.52,89.52
9480.00,W2C_0,36.00,474.25,361.74
9480.00,W2C_1,33.00,466.55,367.14
9480.00,W2C_2,21.00,442.96,364.06
9480.00,W2C_3,44.00,210.89,210.89
9540.00,:Center_7_0,8.00,12.10,12.10
9540.00,:Center_15_0,14.00,14.60,7.60
9540.00,E2C_1,0.00,0.00,68.32
9540.00,E2C_2,1.00,71.94,71.94
9540.00,E2C_3,4.00,26.55,69.22
9540.00,N2C_0,59.00,285.13,285.13
9540.00,N2C_1,33.00,470.20,363.13
9540.00,N2C_2,23.00,443.99,366.79
9540.00,N2C_3,29.00,441.80,365.31
9540.00,S2C_0,14.00,6.40,6.40
9540.00,S2C_1,22.00,70.49,70.49
9540.00,S2C_2,20.00,75.47,75.47
9540.00,S2C_3,16.00,12.50,12.50
9540.00,W2C_0,42.00,481.99,338.78
9540.00,W2C_1,36.00,437.51,361.26
9540.00,W2C_2,49.00,378.45,364.54
9540.00,W2C_3,33.00,209.86,214.41
9600.00,E2C_1,8.00,43.51,43.51
9600.00,E2C_2,9.00,43.39,43.39
9600.00,E2C_3,14.00,49.45,49.45
9600.00,N2C_0,37.00,393.64,362.73
9600.00,N2C_1,44.00,474.61,364.08
9600.00,N2C_2,9.00,380.22,363.39
9600.00,N2C_3,48.00,433.51,362.20
9600.00,S2C_0,1.00,5.50,5.50
9600.00,S2C_1,13.00,30.85,70.71
9600.00,S2C_2,10.00,29.71,39.38
9600.00,S2C_3,4.00,10.21,10.21
9600.00,W2C_0,29.00,469.54,352.29
9600.00,W2C_1,13.00,445.10,359.02
9600.00,W2C_2,41.00,446.51,360.37
9600.00,W2C_3,26.00,178.81,178.81
9660.00,:Center_3_0,23.00,12.10,12.10
9660.00,E2C_1,28.00,61.22,61.22
9660.00,E2C_2,28.00,60.14,64.19
9660.00,E2C_3,12.00,30.42,30.42
9660.00,N2C_0,97.00,472.11,361.36
9660.00,N2C_1,104.00,468.87,366.62
9660.00,N2C_2,3.00,441.86,361.20
9660.00,N2C_3,14.00,240.07,346.87
9660.00,S2C_1,0.00,0.00,66.56
9660.00,S2C_2,13.00,65.51,65.51
9660.00,S2C_3,22.00,37.93,37.93
9660.00,W2C_0,53.00,382.41,362.40
9660.00,W2C_1,13.00,418.50,360.85
9660.00,W2C_2,26.00,314.59,369.60
9660.00,W2C_3,46.00,204.59,211.66
9720.00,:Center_7_0,3.00,9.42,9.42
9720.00,E2C_1,3.00,65.89,69.32
9720.00,E2C_2,0.00,0.00,71.88
9720.00,E2C_3,0.00,0.00,16.62
9720.00,N2C_0,22.00,478.80,320.78
9720.00,N2C_1,26.00,466.88,363.23
9720.00,N2C_2,16.00,314.53,361.59
9720.00,N2C_3,15.00,308.99,345.01
9720.00,S2C_1,13.00,23.50,23.50
9720.00,S2C_2,16.00,21.90,21.90
9720.00,S2C_3,17.00,50.31,53.61
9720.00,W2C_0,113.00,469.54,338.36
9720.00,W2C_1,28.00,478.12,366.06
9720.00,W2C_2,48.00,472.16,360.14
9720.00,W2C_3,18.00,234.35,234.35
9780.00,:Center_7_0,0.00,0.00,9.62
9780.00,E2C_3,6.00,20.51,53.92
9780.00,N2C_0,40.00,391.74,359.17
9780.00,N2C_1,78.00,393.08,363.48
9780.00,N2C_2,31.00,472.95,364.22
9780.00,N2C_3,18.00,452.94,370.34
9780.00,S2C_1,9.00,30.74,30.74
9780.00,S2C_2,12.00,32.91,32.91
9780.00,S2C_3,14.00,47.50,55.68
9780.00,W2C_0,33.00,468.92,343.60
9780.00,W2C_1,12.00,461.39,360.39
9780.00,W2C_2,21.00,419.45,344.74
9780.00,W2C_3,41.00,279.93,279.93
9840.00,E2C_1,30.00,27.46,27.46
9840.00,E2C_2,31.00,25.91,25.91
9840.00,E2C_3,15.00,49.71,49.71
9840.00,N2C_0,63.00,467.58,358.54
9840.00,N2C_1,26.00,464.36,366.84
9840.00,N2C_2,20.00,297.67,359.45
9840.00,N2C_3,13.00,451.56,361.06
9840.00,S2C_2,2.00,5.52,5.52
9840.00,S2C_3,4.00,14.48,53.78
9840.00,W2C_0,26.00,423.25,220.01
9840.00,W2C_1,24.00,394.13,361.28
9840.00,W2C_2,15.00,443.32,350.82
9840.00,W2C_3,31.00,296.29,296.29
9900.00,:Center_3_0,4.00,5.57,9.14
9900.00,E2C_0,1.00,13.00,13.00
9900.00,E2C_1,22.00,64.11,68.18
9900.00,E2C_2,23.00,69.04,69.04
9900.00,E2C_3,5.00,27.21,27.21
9900.00,N2C_0,37.00,232.61,243.43
9900.00,N2C_1,86.00,468.06,363.27
9900.00,N2C_2,36.00,465.85,330.54
9900.00,N2C_3,38.00,443.22,362.65
9900.00,S2C_3,17.00,52.98,52.98
9900.00,W2C_0,13.00,473.16,230.17
9900.00,W2C_1,47.00,472.82,364.35
9900.00,W2C_2,19.00,429.28,362.06
9900.00,W2C_3,79.00,256.47,263.52
9960.00,:Center_7_0,0.00,0.00,9.83
9960.00,:Center_15_0,2.00,5.51,8.96
9960.00,E2C_1,0.00,0.00,96.06
9960.00,E2C_2,6.00,96.15,96.15
9960.00,E2C_3,0.00,0.00,20.73
9960.00,N2C_0,42.00,427.38,363.67
9960.00,N2C_1,43.00,437.19,360.78
9960.00,N2C_2,23.00,469.70,365.00
9960.00,N2C_3,51.00,470.36,307.05
9960.00,S2C_1,15.00,19.92,23.13
9960.00,S2C_2,18.00,20.91,20.91
9960.00,S2C_3,22.00,33.18,33.18
9960.00,W2C_0,25.00,363.77,363.77
9960.00,W2C_1,5.00,313.85,367.65
9960.00,W2C_2,31.00,413.74,363.04
9960.00,W2C_3,70.00,281.30,285.83
10020.00,:Center_3_0,0.00,0.00,3.84
10020.00,:Center_11_0,12.00,12.10,12.10
10020.00,:Center_15_0,2.00,8.10,11.96
10020.00,E2C_1,37.00,97.52,97.52
10020.00,E2C_2,38.00,101.13,101.13
10020.00,E2C_3,0.00,0.00,21.05
10020.00,N2C_0,70.00,482.44,359.38
10020.00,N2C_1,103.00,476.55,364.53
10020.00,N2C_2,16.00,453.53,344.96
10020.00,N2C_3,51.00,431.01,362.69
10020.00,S2C_0,2.00,9.00,9.00
10020.00,S2C_1,21.00,38.91,38.91
10020.00,S2C_2,22.00,43.85,43.85
10020.00,S2C_3,0.00,0.00,11.72
10020.00,W2C_0,52.00,479.02,366.79
10020.00,W2C_1,14.00,452.87,355.21
10020.00,W2C_2,15.00,463.57,364.96
10020.00,W2C_3,21.00,273.66,280.78
10080.00,:Center_11_0,72.00,15.30,12.10
10080.00,:Center_15_0,21.00,16.50,16.50
10080.00,E2C_0,2.00,12.58,12.58
10080.00,E2C_1,3.00,4.77,129.07
10080.00,E2C_2,0.00,0.00,136.32
10080.00,N2C_0,97.00,482.84,370.38
10080.00,N2C_1,39.00,478.73,367.28
10080.00,N2C_2,33.00,415.73,365.49
10080.00,N2C_3,47.00,449.14,364.06
10080.00,S2C_0,28.00,12.50,12.50
10080.00,S2C_1,35.00,73.61,73.61
10080.00,S2C_2,36.00,87.42,87.42
10080.00,S2C_3,39.00,6.27,6.27
10080.00,W2C_0,112.00,470.51,366.78
10080.00,W2C_1,78.00,462.05,360.48
10080.00,W2C_2,66.00,469.65,363.53
10080.00,W2C_3,56.00,285.06,285.06
10140.00,:Center_3_0,8.00,14.60,7.10
10140.00,:Center_11_0,0.00,0.00,11.11
10140.00,E2C_1,20.00,64.53,82.75
10140.00,E2C_2,17.00,66.94,77.56
10140.00,N2C_0,86.00,479.59,361.95
10140.00,N2C_1,53.00,476.38,364.36
10140.00,N2C_2,9.00,407.68,357.59
10140.00,N2C_3,20.00,359.53,366.65
10140.00,S2C_0,0.00,0.00,5.52
10140.00,S2C_1,2.00,3.20,76.16
10140.00,S2C_2,0.00,0.00,91.78
10140.00,W2C_0,147.00,479.80,366.78
10140.00,W2C_1,71.00,468.60,365.99
10140.00,W2C_2,19.00,432.82,361.30
10140.00,W2C_3,20.00,271.64,271.64
10200.00,E2C_1,19.00,109.58,109.58
10200.00,E2C_2,4.00,13.42,72.10
10200.00,E2C_3,3.00,15.97,15.97
10200.00,N2C_0,116.00,460.54,366.48
10200.00,N2C_1,21.00,472.13,362.65
10200.00,N2C_2,15.00,151.12,362.41
10200.00,N2C_3,39.00,385.57,362.72
10200.00,S2C_0,5.00,20.40,20.40
10200.00,S2C_1,19.00,64.11,64.11
10200.00,S2C_2,20.00,70.04,70.04
10200.00,W2C_0,118.00,482.30,72.13
10200.00,W2C_1,65.00,466.90,361.74
10200.00,W2C_2,13.00,278.69,354.67
10200.00,W2C_3,4.00,159.35,167.70
10260.00,:Center_7_0,10.00,13.80,13.80
10260.00,:Center_11_0,14.00,11.60,11.60
10260.00,:Center_15_0,6.00,12.50,8.87
10260.00,E2C_1,2.00,5.50,75.86
10260.00,E2C_2,2.00,3.22,78.37
10260.00,E2C_3,4.00,8.17,15.43
10260.00,N2C_0,25.00,473.19,363.84
10260.00,N2C_1,14.00,461.23,369.20
10260.00,N2C_2,16.00,367.39,360.30
10260.00,N2C_3,9.00,398.74,323.11
10260.00,S2C_1,16.00,61.23,74.95
10260.00,S2C_2,13.00,56.95,73.25
10260.00,W2C_0,22.00,168.45,171.71
10260.00,W2C_1,15.00,455.67,350.81
10260.00,W2C_2,16.00,394.75,360.26
10260.00,W2C_3,11.00,135.31,135.31
10320.00,:Center_3_0,2.00,10.89,10.89
10320.00,:Center_7_0,70.00,13.80,13.80
10320.00,:Center_11_0,29.00,14.00,9.50
10320.00,E2C_1,16.00,31.31,52.62
10320.00,E2C_2,17.00,34.55,49.13
10320.00,E2C_3,64.00,26.05,26.05
10320.00,N2C_0,77.00,477.13,354.04
10320.00,N2C_1,59.00,454.39,359.11
10320.00,N2C_2,61.00,253.15,361.32
10320.00,N2C_3,15.00,387.83,361.59
10320.00,S2C_1,8.00,54.08,54.08
10320.00,S2C_2,9.00,44.07,66.96
10320.00,W2C_0,64.00,225.75,240.59
10320.00,W2C_1,75.00,476.10,362.83
10320.00,W2C_2,76.00,475.95,362.10
10320.00,W2C_3,11.00,127.22,148.00
10380.00,:Center_3_0,23.00,7.80,7.80
10380.00,:Center_11_0,10.00,14.80,6.91
10380.00,E2C_1,27.00,79.92,79.92
10380.00,E2C_2,28.00,74.30,74.30
10380.00,E2C_3,82.00,39.61,39.61
10380.00,N2C_0,31.00,441.88,360.83
10380.00,N2C_1,90.00,458.72,365.71
10380.00,N2C_2,88.00,444.69,366.58
10380.00,N2C_3,12.00,392.51,285.75
10380.00,S2C_1,1.00,3.29,10.45
10380.00,W2C_0,62.00,372.58,365.56
10380.00,W2C_1,77.00,470.42,363.66
10380.00,W2C_2,28.00,434.92,361.34
10380.00,W2C_3,32.00,125.07,132.70
10440.00,:Center_15_0,14.00,12.50,8.00
10440.00,E2C_1,11.00,90.98,90.98
10440.00,E2C_2,12.00,88.98,96.06
10440.00,E2C_3,11.00,47.35,54.80
10440.00,N2C_0,47.00,478.36,361.46
10440.00,N2C_1,52.00,389.44,362.51
10440.00,N2C_2,48.00,469.36,362.89
10440.00,N2C_3,27.00,350.43,350.43
10440.00,S2C_0,10.00,15.70,15.70
10440.00,S2C_1,26.00,24.31,24.31
10440.00,S2C_2,27.00,17.90,21.14
10440.00,S2C_3,0.00,0.00,8.10
10440.00,W2C_0,51.00,437.35,364.98
10440.00,W2C_1,47.00,482.32,360.14
10440.00,W2C_2,13.00,474.31,366.17
10440.00,W2C_3,26.00,163.07,163.07
10500.00,:Center_7_0,26.00,11.60,11.60
10500.00,:Center_15_0,0.00,0.00,4.70
10500.00,E2C_0,2.00,5.34,5.34
10500.00,E2C_1,7.00,86.92,90.23
10500.00,E2C_2,4.00,93.31,93.31
10500.00,E2C_3,2.00,31.15,69.11
10500.00,N2C_0,33.00,473.48,361.37
10500.00,N2C_1,59.00,396.85,361.47
10500.00,N2C_2,60.00,468.07,361.84
10500.00,N2C_3,35.00,350.27,350.27
10500.00,S2C_0,9.00,12.55,12.55
10500.00,S2C_1,14.00,29.42,29.42
10500.00,S2C_2,13.00,34.11,34.11
10500.00,S2C_3,16.00,13.20,17.73
10500.00,W2C_0,55.00,476.53,364.32
10500.00,W2C_1,11.00,472.78,362.81
10500.00,W2C_2,6.00,473.41,358.92
10500.00,W2C_3,14.00,163.50,166.93
10560.00,:Center_7_0,54.00,4.60,20.23
10560.00,E2C_0,15.00,30.45,30.45
10560.00,E2C_1,50.00,87.03,87.03
10560.00,E2C_2,52.00,91.44,91.44
10560.00,E2C_3,57.00,82.52,82.52
10560.00,N2C_0,93.00,475.86,362.68
10560.00,N2C_1,119.00,470.34,362.22
10560.00,N2C_2,120.00,463.57,363.83
10560.00,N2C_3,16.00,335.33,342.36
10560.00,S2C_0,4.00,4.50,4.50
10560.00,S2C_3,0.00,0.00,5.36
10560.00,W2C_0,55.00,468.95,340.65
10560.00,W2C_1,56.00,471.97,364.02
10560.00,W2C_2,49.00,403.24,365.94
10560.00,W2C_3,55.00,95.52,103.77
10620.00,:Center_7_0,44.00,12.10,12.10
10620.00,:Center_11_0,0.00,0.00,4.78
10620.00,E2C_0,50.00,19.81,23.44
10620.00,E2C_1,47.00,92.82,92.82
10620.00,E2C_2,52.00,87.21,87.21
10620.00,E2C_3,39.00,97.62,97.62
10620.00,N2C_0,153.00,481.77,309.12
10620.00,N2C_1,179.00,468.99,362.07
10620.00,N2C_2,180.00,467.19,363.77
10620.00,N2C_3,76.00,363.53,363.53
10620.00,W2C_0,64.00,479.78,337.61
10620.00,W2C_1,49.00,474.39,362.02
10620.00,W2C_2,48.00,476.91,362.16
10620.00,W2C_3,44.00,92.01,92.01
10680.00,:Center_3_0,29.00,12.30,9.10
10680.00,:Center_11_0,25.00,12.60,12.60
10680.00,E2C_0,39.00,27.61,27.61
10680.00,E2C_1,40.00,101.53,101.53
10680.00,E2C_2,41.00,100.02,100.02
10680.00,E2C_3,33.00,104.75,104.75
10680.00,N2C_0,167.00,331.49,331.49
10680.00,N2C_1,232.00,456.82,362.07
10680.00,N2C_2,197.00,425.03,360.57
10680.00,N2C_3,136.00,326.76,342.58
10680.00,W2C_0,63.00,480.98,367.78
10680.00,W2C_1,40.00,471.59,370.75
10680.00,W2C_2,40.00,473.90,363.62
10680.00,W2C_3,39.00,91.75,91.75
10740.00,:Center_7_0,2.00,2.30,21.32
10740.00,:Center_15_0,7.00,11.31,11.31
10740.00,E2C_1,31.00,128.86,128.86
10740.00,E2C_2,29.00,125.42,125.42
10740.00,E2C_3,11.00,94.95,133.62
10740.00,N2C_0,118.00,439.85,363.30
10740.00,N2C_1,39.00,468.39,362.68
10740.00,N2C_2,14.00,461.35,362.46
10740.00,N2C_3,45.00,351.94,366.16
10740.00,S2C_0,12.00,13.40,13.40
10740.00,S2C_1,6.00,5.50,5.50
10740.00,S2C_2,0.00,0.00,3.50
10740.00,S2C_3,0.00,0.00,3.36
10740.00,W2C_0,62.00,481.78,227.41
10740.00,W2C_1,38.00,462.78,365.85
10740.00,W2C_2,23.00,470.02,363.22
10740.00,W2C_3,14.00,477.10,72.60
10800.00,:Center_3_0,0.00,0.00,21.93
10800.00,E2C_0,7.00,4.87,4.87
10800.00,E2C_1,4.00,21.22,32.08
10800.00,E2C_2,6.00,6.40,27.05
10800.00,E2C_3,23.00,106.97,143.50
10800.00,N2C_0,24.00,448.24,177.01
10800.00,N2C_1,45.00,459.32,366.89
10800.00,N2C_2,44.00,469.74,361.47
10800.00,N2C_3,21.00,372.02,361.82
10800.00,S2C_1,1.00,11.30,14.62
10800.00,S2C_2,2.00,12.27,16.93
10800.00,W2C_0,68.00,467.94,229.25
10800.00,W2C_1,11.00,466.27,362.69
10800.00,W2C_2,9.00,452.68,362.37
10800.00,W2C_3,6.00,30.78,81.28
10860.00,:Center_7_0,0.00,0.00,8.79
10860.00,:Center_15_0,5.00,8.72,8.72
10860.00,E2C_1,3.00,12.27,17.57
10860.00,E2C_2,13.00,52.08,52.08
10860.00,E2C_3,0.00,0.00,136.95
10860.00,N2C_0,55.00,468.74,161.09
10860.00,N2C_1,43.00,451.03,366.49
10860.00,N2C_2,47.00,416.10,360.61
10860.00,N2C_3,42.00,402.00,360.82
10860.00,S2C_1,16.00,21.40,32.45
10860.00,S2C_2,16.00,22.70,22.70
10860.00,S2C_3,18.00,28.70,28.70
10860.00,W2C_0,116.00,264.18,264.18
10860.00,W2C_1,25.00,449.05,362.24
10860.00,W2C_2,11.00,460.87,359.68
10860.00,W2C_3,16.00,69.13,69.13
10920.00,:Center_3_0,7.00,15.30,12.10
10920.00,:Center_11_0,15.00,13.20,8.70
10920.00,E2C_1,24.00,18.70,18.70
10920.00,E2C_2,11.00,6.43,13.52
10920.00,E2C_3,19.00,76.61,104.26
10920.00,N2C_0,58.00,179.24,179.24
10920.00,N2C_1,48.00,464.93,361.87
10920.00,N2C_2,43.00,470.44,364.85
10920.00,N2C_3,50.00,297.48,297.48
10920.00,S2C_3,4.00,5.14,5.14
10920.00,W2C_0,176.00,344.19,347.67
10920.00,W2C_1,24.00,454.00,364.88
10920.00,W2C_2,26.00,255.22,354.05
10920.00,W2C_3,15.00,37.07,63.04
10980.00,:Center_7_0,18.00,13.80,13.80
10980.00,E2C_3,11.00,35.84,75.39
10980.00,N2C_0,73.00,312.51,319.63
10980.00,N2C_1,35.00,480.18,360.10
10980.00,N2C_2,26.00,406.62,365.32
10980.00,N2C_3,22.00,272.72,272.72
10980.00,S2C_1,37.00,13.20,13.20
10980.00,S2C_2,38.00,23.30,23.30
10980.00,S2C_3,14.00,11.00,11.00
10980.00,W2C_0,102.00,395.50,364.20
10980.00,W2C_1,54.00,470.45,362.49
10980.00,W2C_2,14.00,244.05,363.47
10980.00,W2C_3,16.00,103.48,111.66
11040.00,E2C_0,1.00,3.24,3.24
11040.00,E2C_1,1.00,3.20,3.20
11040.00,E2C_2,3.00,5.50,5.50
11040.00,E2C_3,29.00,84.70,84.70
11040.00,N2C_0,49.00,380.96,367.19
11040.00,N2C_1,133.00,477.83,364.31
11040.00,N2C_2,32.00,468.16,362.46
11040.00,N2C_3,21.00,252.81,252.81
11040.00,S2C_1,0.00,0.00,4.74
11040.00,S2C_3,16.00,18.90,18.90
11040.00,W2C_0,60.00,473.94,265.33
11040.00,W2C_1,26.00,471.71,364.44
11040.00,W2C_2,17.00,411.47,363.78
11040.00,W2C_3,10.00,47.44,104.57
11100.00,:Center_3_0,2.00,4.60,4.60
11100.00,:Center_7_0,0.00,0.00,2.39
11100.00,E2C_1,4.00,4.60,4.60
11100.00,E2C_2,1.00,3.11,7.86
11100.00,E2C_3,16.00,66.02,66.02
11100.00,N2C_0,41.00,478.74,364.03
11100.00,N2C_1,20.00,470.57,360.77
11100.00,N2C_2,8.00,398.79,363.64
11100.00,N2C_3,8.00,230.82,230.82
11100.00,S2C_0,1.00,4.00,4.00
11100.00,W2C_0,57.00,480.92,362.69
11100.00,W2C_1,37.00,430.79,363.30
11100.00,W2C_2,48.00,465.65,362.93
11100.00,W2C_3,9.00,109.21,109.21
11160.00,E2C_3,4.00,10.00,63.13
11160.00,N2C_0,73.00,478.76,363.01
11160.00,N2C_1,17.00,446.45,361.46
11160.00,N2C_2,17.00,211.46,363.75
11160.00,N2C_3,14.00,206.12,206.12
11160.00,S2C_1,0.00,0.00,9.74
11160.00,S2C_2,1.00,2.52,2.52
11160.00,W2C_0,22.00,447.67,363.76
11160.00,W2C_1,34.00,404.23,364.55
11160.00,W2C_2,20.00,356.13,363.22
11160.00,W2C_3,9.00,95.23,95.23
11220.00,:Center_7_0,6.00,10.01,10.01
11220.00,E2C_3,2.00,3.73,46.74
11220.00,N2C_0,48.00,454.26,366.17
11220.00,N2C_1,25.00,473.75,361.06
11220.00,N2C_2,50.00,365.24,361.83
11220.00,N2C_3,21.00,185.19,185.19
11220.00,S2C_0,4.00,3.20,3.20
11220.00,S2C_1,11.00,3.20,3.20
11220.00,W2C_0,33.00,476.64,144.05
11220.00,W2C_1,12.00,465.82,362.76
11220.00,W2C_2,15.00,446.89,360.92
11220.00,W2C_3,1.00,5.55,24.59
11280.00,:Center_7_0,3.00,13.39,13.39
11280.00,:Center_15_0,0.00,0.00,3.18
11280.00,E2C_1,0.00,0.00,19.16
11280.00,E2C_2,3.00,18.61,18.61
11280.00,E2C_3,0.00,0.00,21.96
11280.00,N2C_0,33.00,472.72,351.40
11280.00,N2C_1,16.00,449.35,360.99
11280.00,N2C_2,13.00,458.59,365.93
11280.00,N2C_3,9.00,187.10,187.10
11280.00,S2C_0,3.00,9.00,9.00
11280.00,S2C_3,1.00,5.51,5.51
11280.00,W2C_0,28.00,321.69,321.69
11280.00,W2C_1,12.00,474.80,366.37
11280.00,W2C_2,7.00,55.08,365.45
11280.00,W2C_3,12.00,39.02,39.02
11340.00,E2C_3,0.00,0.00,14.40
11340.00,N2C_0,15.00,435.86,361.38
11340.00,N2C_1,14.00,441.20,360.07
11340.00,N2C_2,29.00,422.97,361.82
11340.00,N2C_3,19.00,427.50,186.11
11340.00,S2C_0,1.00,5.52,5.52
11340.00,W2C_0,47.00,383.90,361.96
11340.00,W2C_1,12.00,472.45,363.77
11340.00,W2C_2,10.00,56.61,366.43
11340.00,W2C_3,23.00,17.70,17.70
11400.00,:Center_3_0,2.00,2.31,5.54
11400.00,E2C_0,11.00,12.50,12.50
11400.00,E2C_3,1.00,3.21,3.21
11400.00,N2C_0,20.00,450.77,124.43
11400.00,N2C_1,32.00,382.88,362.98
11400.00,N2C_2,22.00,202.83,363.47
11400.00,N2C_3,16.00,259.15,259.15
11400.00,W2C_0,84.00,445.75,351.73
11400.00,W2C_1,26.00,461.56,362.46
11400.00,W2C_2,10.00,112.70,366.39
11400.00,W2C_3,13.00,27.22,27.22
11460.00,:Center_3_0,2.00,4.60,4.60
11460.00,E2C_0,3.00,3.20,3.20
11460.00,E2C_1,4.00,4.00,4.00
11460.00,N2C_0,58.00,296.45,296.45
11460.00,N2C_1,54.00,427.91,362.50
11460.00,N2C_2,17.00,420.95,351.45
11460.00,N2C_3,40.00,281.99,356.26
11460.00,W2C_0,73.00,431.47,361.62
11460.00,W2C_1,15.00,442.73,360.92
11460.00,W2C_2,5.00,6.46,361.13
11460.00,W2C_3,7.00,32.40,32.40
11520.00,:Center_7_0,0.00,0.00,5.71
11520.00,:Center_15_0,3.00,2.30,2.30
11520.00,N2C_0,41.00,332.21,335.56
11520.00,N2C_1,37.00,459.13,363.69
11520.00,N2C_2,12.00,420.53,364.27
11520.00,N2C_3,37.00,294.27,297.48
11520.00,S2C_1,6.00,3.20,3.20
11520.00,S2C_2,12.00,3.20,3.20
11520.00,S2C_3,13.00,5.50,5.50
11520.00,W2C_0,44.00,458.25,363.55
11520.00,W2C_1,15.00,458.94,361.23
11520.00,W2C_2,13.00,137.91,361.14
11520.00,W2C_3,1.00,65.11,68.34
11580.00,E2C_1,0.00,0.00,19.22
11580.00,E2C_2,5.00,12.75,12.75
11580.00,N2C_0,49.00,390.78,368.94
11580.00,N2C_1,25.00,476.69,362.28
11580.00,N2C_2,16.00,403.27,364.44
11580.00,N2C_3,21.00,274.73,274.73
11580.00,S2C_1,6.00,4.00,4.00
11580.00,S2C_2,2.00,9.00,9.00
11580.00,W2C_0,25.00,167.21,167.21
11580.00,W2C_1,21.00,422.98,362.20
11580.00,W2C_2,20.00,97.22,360.69
11580.00,W2C_3,10.00,46.41,46.41
11640.00,E2C_1,8.00,10.21,10.21
11640.00,E2C_2,10.00,5.50,5.50
11640.00,N2C_0,53.00,478.94,363.87
11640.00,N2C_1,19.00,462.33,366.19
11640.00,N2C_2,1.00,268.61,352.80
11640.00,N2C_3,45.00,263.30,270.36
11640.00,W2C_0,23.00,209.63,233.10
11640.00,W2C_1,30.00,381.76,363.72
11640.00,W2C_2,15.00,265.65,350.54
11640.00,W2C_3,16.00,49.01,54.26
11700.00,N2C_0,33.00,433.75,250.03
11700.00,N2C_1,30.00,399.00,364.06
11700.00,N2C_2,20.00,420.67,360.89
11700.00,N2C_3,19.00,258.42,326.19
11700.00,S2C_1,2.00,6.40,6.40
11700.00,S2C_3,0.00,0.00,12.12
11700.00,W2C_0,43.00,276.10,276.10
11700.00,W2C_1,58.00,404.71,364.52
11700.00,W2C_2,5.00,442.82,364.26
11700.00,W2C_3,4.00,80.66,84.05
11760.00,:Center_15_0,0.00,0.00,12.37
11760.00,N2C_0,32.00,183.21,183.21
11760.00,N2C_1,25.00,393.48,361.91
11760.00,N2C_2,42.00,335.59,363.76
11760.00,N2C_3,44.00,367.29,360.29
11760.00,W2C_0,29.00,363.06,363.06
11760.00,W2C_1,44.00,481.71,362.71
11760.00,W2C_2,12.00,84.90,355.27
11760.00,W2C_3,10.00,48.51,48.51
11820.00,E2C_0,14.00,4.00,4.00
11820.00,E2C_1,11.00,3.20,3.20
11820.00,E2C_2,2.00,5.50,5.50
11820.00,E2C_3,3.00,3.21,3.21
11820.00,N2C_0,34.00,282.75,282.75
11820.00,N2C_1,26.00,424.55,358.28
11820.00,N2C_2,102.00,293.15,362.02
11820.00,N2C_3,104.00,372.14,360.64
11820.00,W2C_0,19.00,426.12,245.78
11820.00,W2C_1,16.00,446.79,363.81
11820.00,W2C_2,47.00,45.50,362.56
11820.00,W2C_3,18.00,116.44,116.44
11880.00,:Center_7_0,0.00,0.00,4.62
11880.00,:Center_15_0,2.00,4.61,4.61
11880.00,N2C_0,56.00,295.31,295.31
11880.00,N2C_1,86.00,394.40,360.42
11880.00,N2C_2,162.00,242.13,361.18
11880.00,N2C_3,164.00,340.22,364.00
11880.00,S2C_1,2.00,5.50,5.50
11880.00,S2C_2,0.00,0.00,5.56
11880.00,W2C_0,65.00,412.99,365.06
11880.00,W2C_1,40.00,429.92,357.52
11880.00,W2C_2,0.00,0.00,342.71
11880.00,W2C_3,21.00,145.36,145.36
11940.00,:Center_3_0,0.00,0.00,9.74
11940.00,N2C_0,69.00,270.84,270.84
11940.00,N2C_1,18.00,421.23,365.31
11940.00,N2C_2,222.00,383.93,362.53
11940.00,N2C_3,224.00,363.16,363.16
11940.00,W2C_0,89.00,472.99,359.64
11940.00,W2C_1,21.00,405.63,369.46
11940.00,W2C_2,16.00,234.68,358.96
11940.00,W2C_3,10.00,182.45,187.02
12000.00,E2C_0,25.00,8.70,8.70
12000.00,E2C_1,28.00,3.20,3.20
12000.00,E2C_2,4.00,5.50,5.50
12000.00,E2C_3,16.00,9.00,9.00
12000.00,N2C_0,31.00,183.57,237.96
12000.00,N2C_1,34.00,414.08,362.49
