timestep,lane_id,queueing_time,queueing_length,queueing_length_experimental
5580.00,W2C_3,106.00,476.63,364.59
5640.00,E2C_1,6.00,193.12,193.12
5640.00,E2C_2,35.00,195.32,195.32
5640.00,E2C_3,23.00,435.00,363.55
5640.00,N2C_0,43.00,482.39,69.61
5640.00,N2C_1,66.00,467.37,363.17
5640.00,N2C_2,300.00,471.69,367.65
5640.00,N2C_3,60.00,466.88,363.39
5640.00,S2C_0,48.00,17.90,17.90
5640.00,S2C_1,52.00,50.01,54.52
5640.00,S2C_2,55.00,47.98,47.98
5640.00,S2C_3,56.00,96.42,96.42
5640.00,W2C_0,82.00,466.50,365.09
5640.00,W2C_1,108.00,474.99,362.40
5640.00,W2C_2,54.00,472.68,355.91
5640.00,W2C_3,104.00,474.82,364.59
5700.00,E2C_0,0.00,0.00,3.18
5700.00,E2C_1,62.00,142.73,149.88
5700.00,E2C_2,61.00,202.22,202.22
5700.00,E2C_3,63.00,398.76,365.72
5700.00,N2C_0,26.00,242.76,242.76
5700.00,N2C_1,126.00,428.78,360.87
5700.00,N2C_2,102.00,469.16,364.27
5700.00,N2C_3,64.00,465.12,364.27
5700.00,S2C_1,2.00,3.24,3.24
5700.00,S2C_2,35.00,9.86,9.86
5700.00,S2C_3,35.00,122.77,122.77
5700.00,W2C_0,75.00,483.08,364.64
5700.00,W2C_1,89.00,478.12,361.77
5700.00,W2C_2,74.00,476.28,362.60
5700.00,W2C_3,108.00,474.81,364.00
5760.00,:Center_7_0,0.00,0.00,11.40
5760.00,E2C_0,8.00,13.44,13.44
5760.00,E2C_1,5.00,18.09,37.28
5760.00,E2C_2,16.00,179.05,197.71
5760.00,E2C_3,63.00,451.46,365.47
5760.00,N2C_0,49.00,373.54,361.58
5760.00,N2C_1,186.00,434.93,362.80
5760.00,N2C_2,162.00,475.32,364.27
5760.00,N2C_3,124.00,467.20,362.90
5760.00,S2C_0,25.00,10.00,10.00
5760.00,S2C_1,59.00,56.51,56.51
5760.00,S2C_2,95.00,58.77,58.77
5760.00,S2C_3,60.00,124.52,124.52
5760.00,W2C_0,117.00,475.99,364.49
